id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
346705,Female,24,1,14.0,1,< 1 Year,No,2630.0,152.0,222,0
121361,Male,45,1,11.0,0,> 2 Years,Yes,44524.0,124.0,147,0
64975,Female,28,1,15.0,0,< 1 Year,No,2630.0,152.0,114,0
89416,Female,49,1,28.0,1,1-2 Year,No,57671.0,120.0,175,0
23288,Female,25,1,28.0,1,< 1 Year,No,38501.0,154.0,244,0
170373,Male,41,1,28.0,0,1-2 Year,Yes,25937.0,124.0,196,0
15719,Female,25,1,8.0,0,< 1 Year,Yes,55769.0,152.0,233,0
287186,Male,46,1,29.0,0,1-2 Year,Yes,2630.0,124.0,139,0
325429,Female,21,1,15.0,0,< 1 Year,Yes,35536.0,152.0,128,0
239049,Female,28,1,30.0,0,< 1 Year,Yes,25729.0,152.0,91,0
160325,Male,20,1,33.0,0,1-2 Year,Yes,27204.0,124.0,114,0
873,Male,34,1,41.0,1,1-2 Year,Yes,36264.0,26.0,241,0
74286,Male,53,1,39.0,0,1-2 Year,Yes,26982.0,124.0,145,0
143053,Female,72,1,31.0,0,1-2 Year,Yes,2630.0,148.0,296,0
216961,Male,43,1,7.0,0,1-2 Year,Yes,30417.0,124.0,32,0
292710,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,248,1
260619,Female,32,1,35.0,0,< 1 Year,Yes,2630.0,26.0,71,0
22652,Female,35,1,18.0,1,1-2 Year,No,28268.0,124.0,235,0
185295,Male,46,1,41.0,0,> 2 Years,Yes,2630.0,124.0,293,0
177073,Female,51,1,37.0,0,> 2 Years,Yes,29821.0,124.0,195,0
58285,Female,24,1,27.0,1,< 1 Year,No,29183.0,152.0,226,0
131429,Male,28,1,28.0,1,< 1 Year,No,52012.0,152.0,179,0
296058,Female,22,1,39.0,1,< 1 Year,No,28430.0,160.0,164,0
248041,Female,24,1,8.0,1,< 1 Year,No,37612.0,152.0,30,0
320205,Female,24,1,15.0,1,< 1 Year,No,36960.0,152.0,43,0
343197,Female,26,1,28.0,1,< 1 Year,No,54723.0,152.0,130,0
180856,Female,40,1,28.0,0,1-2 Year,Yes,39655.0,124.0,265,0
375903,Male,39,1,8.0,0,1-2 Year,Yes,2630.0,122.0,173,1
170370,Female,23,1,13.0,0,< 1 Year,Yes,27760.0,26.0,253,1
278150,Male,37,1,45.0,1,1-2 Year,No,24120.0,108.0,211,0
238739,Female,40,1,28.0,1,1-2 Year,No,26215.0,26.0,168,0
117705,Male,21,1,50.0,0,< 1 Year,Yes,31167.0,160.0,203,0
288335,Female,24,1,15.0,1,< 1 Year,No,38663.0,152.0,236,0
371515,Female,77,1,28.0,1,1-2 Year,No,25509.0,26.0,114,0
244198,Male,58,1,23.0,0,1-2 Year,Yes,37414.0,124.0,193,1
358008,Male,24,1,37.0,1,< 1 Year,No,2630.0,152.0,166,0
217706,Male,56,1,32.0,0,< 1 Year,No,2630.0,1.0,125,0
47926,Female,28,1,28.0,0,< 1 Year,No,26702.0,26.0,29,0
247790,Male,25,1,28.0,0,< 1 Year,Yes,54149.0,154.0,122,0
2438,Female,22,1,6.0,1,< 1 Year,No,32264.0,152.0,204,0
216520,Male,72,1,28.0,0,> 2 Years,Yes,45990.0,26.0,246,1
215642,Female,24,1,11.0,0,< 1 Year,Yes,30082.0,152.0,74,0
145621,Male,42,1,28.0,0,< 1 Year,Yes,39334.0,124.0,253,0
267741,Male,22,1,15.0,0,< 1 Year,Yes,38423.0,152.0,294,0
312019,Male,55,1,28.0,0,1-2 Year,Yes,35945.0,59.0,165,0
163410,Female,27,1,44.0,0,< 1 Year,No,28614.0,152.0,228,0
98824,Male,24,1,28.0,1,< 1 Year,No,37655.0,151.0,204,0
63296,Male,23,1,13.0,0,< 1 Year,No,29862.0,152.0,213,0
346202,Male,22,1,2.0,1,< 1 Year,No,2630.0,152.0,182,0
338735,Male,60,1,28.0,0,1-2 Year,Yes,41142.0,124.0,296,0
376193,Male,58,1,46.0,0,1-2 Year,Yes,24355.0,152.0,94,0
356400,Male,51,1,8.0,1,1-2 Year,No,46903.0,26.0,141,0
283000,Male,39,1,13.0,0,1-2 Year,Yes,40804.0,157.0,97,0
85769,Male,28,1,35.0,0,< 1 Year,Yes,2630.0,152.0,47,1
14451,Male,76,1,48.0,1,1-2 Year,No,2630.0,15.0,230,0
79790,Male,25,1,3.0,1,< 1 Year,Yes,38447.0,152.0,228,0
149125,Male,30,1,3.0,0,< 1 Year,No,2630.0,152.0,35,0
222626,Female,21,1,25.0,1,< 1 Year,No,38317.0,152.0,240,0
32733,Male,25,1,6.0,1,< 1 Year,No,36394.0,152.0,129,0
204538,Female,45,1,46.0,1,1-2 Year,No,29874.0,124.0,119,0
193481,Female,24,1,20.0,0,< 1 Year,Yes,2630.0,124.0,189,0
336978,Male,29,1,36.0,0,< 1 Year,No,51985.0,152.0,291,0
308530,Male,51,1,4.0,1,1-2 Year,No,2630.0,26.0,265,0
214401,Male,41,1,35.0,0,1-2 Year,Yes,21181.0,154.0,264,0
182702,Female,41,1,28.0,0,1-2 Year,Yes,37753.0,122.0,207,0
171915,Male,22,1,21.0,0,< 1 Year,Yes,26462.0,160.0,153,0
150094,Male,52,1,28.0,0,1-2 Year,Yes,71920.0,26.0,169,1
109594,Female,40,1,35.0,0,1-2 Year,Yes,2630.0,156.0,88,0
172036,Male,30,1,28.0,0,< 1 Year,Yes,2630.0,124.0,168,0
130497,Male,67,1,30.0,0,1-2 Year,Yes,2630.0,140.0,182,0
104977,Male,21,1,46.0,1,< 1 Year,No,31987.0,160.0,67,0
365924,Male,31,1,23.0,0,1-2 Year,Yes,25257.0,156.0,134,0
283786,Male,59,1,28.0,0,1-2 Year,Yes,39680.0,124.0,181,0
321377,Male,57,1,8.0,0,1-2 Year,Yes,36805.0,26.0,79,0
168046,Female,46,1,4.0,0,1-2 Year,Yes,2630.0,26.0,214,0
286078,Female,38,1,15.0,1,1-2 Year,No,51009.0,152.0,67,0
299872,Male,47,1,8.0,0,1-2 Year,Yes,39605.0,124.0,94,0
122382,Female,54,1,46.0,0,1-2 Year,Yes,31480.0,13.0,83,0
20374,Female,48,1,28.0,0,> 2 Years,Yes,29203.0,157.0,214,0
242220,Female,39,1,45.0,0,1-2 Year,Yes,37622.0,26.0,223,1
241487,Female,29,1,28.0,1,< 1 Year,No,29565.0,152.0,120,0
196895,Male,27,1,10.0,1,< 1 Year,No,26253.0,152.0,254,0
133527,Male,40,1,17.0,0,1-2 Year,Yes,41197.0,124.0,212,0
370251,Female,24,1,25.0,1,< 1 Year,No,33330.0,152.0,147,0
47628,Male,71,1,28.0,0,1-2 Year,Yes,54603.0,55.0,277,0
168402,Female,49,1,50.0,1,1-2 Year,No,42928.0,124.0,220,0
156331,Male,49,1,12.0,0,1-2 Year,Yes,26528.0,124.0,252,0
223479,Female,68,1,8.0,0,1-2 Year,No,51914.0,31.0,203,0
153192,Female,58,1,14.0,1,1-2 Year,No,39075.0,124.0,115,0
33292,Female,22,1,8.0,0,< 1 Year,Yes,27823.0,152.0,196,0
14757,Male,64,1,48.0,0,1-2 Year,Yes,2630.0,26.0,121,0
390,Male,21,1,13.0,0,< 1 Year,Yes,28733.0,152.0,70,0
195313,Female,22,1,34.0,0,< 1 Year,Yes,29393.0,152.0,42,0
253700,Male,46,1,30.0,0,> 2 Years,Yes,33064.0,26.0,256,1
218267,Female,22,1,46.0,1,< 1 Year,No,30559.0,160.0,78,0
179003,Male,25,1,28.0,1,< 1 Year,No,37917.0,152.0,235,0
14950,Female,26,1,17.0,1,< 1 Year,No,2630.0,160.0,175,0
125502,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,163.0,198,1
145984,Female,33,1,18.0,0,1-2 Year,No,2630.0,156.0,66,0
196377,Female,22,1,15.0,1,< 1 Year,No,23983.0,152.0,135,0
1128,Female,27,1,8.0,1,< 1 Year,No,35169.0,152.0,203,0
336739,Female,24,1,36.0,0,< 1 Year,No,29933.0,152.0,205,0
214537,Female,65,1,42.0,1,1-2 Year,No,36455.0,124.0,90,0
350371,Female,24,1,6.0,1,< 1 Year,No,23996.0,152.0,90,0
26564,Female,24,1,37.0,1,< 1 Year,No,43977.0,152.0,105,0
231647,Female,61,1,28.0,0,1-2 Year,Yes,47663.0,122.0,217,1
374220,Male,52,1,29.0,1,1-2 Year,No,34878.0,124.0,42,0
130183,Female,39,1,46.0,0,1-2 Year,No,22420.0,152.0,97,0
375768,Female,25,1,46.0,0,< 1 Year,Yes,44564.0,154.0,285,0
81252,Female,39,1,28.0,0,1-2 Year,Yes,35074.0,124.0,103,0
362259,Female,22,1,14.0,1,< 1 Year,No,27672.0,152.0,174,0
138366,Female,46,1,28.0,0,1-2 Year,Yes,27862.0,23.0,228,0
225041,Male,25,1,47.0,0,< 1 Year,No,43495.0,152.0,121,0
220334,Female,28,1,8.0,0,< 1 Year,Yes,2630.0,152.0,132,0
244511,Male,57,1,28.0,0,1-2 Year,Yes,33303.0,139.0,236,0
179009,Female,80,1,19.0,0,1-2 Year,No,27541.0,124.0,202,0
159137,Male,54,1,36.0,1,1-2 Year,No,2630.0,26.0,146,0
75091,Female,55,1,28.0,0,> 2 Years,Yes,41953.0,26.0,22,0
91802,Male,39,1,41.0,1,1-2 Year,No,2630.0,124.0,98,0
236042,Male,71,1,8.0,1,1-2 Year,No,34346.0,124.0,37,0
140042,Female,54,1,47.0,0,1-2 Year,Yes,50123.0,26.0,167,0
348862,Male,20,1,8.0,0,< 1 Year,Yes,45481.0,160.0,84,0
375149,Male,33,1,28.0,0,< 1 Year,Yes,37571.0,124.0,220,1
89219,Female,25,1,34.0,0,< 1 Year,No,28451.0,152.0,77,0
76132,Female,41,1,29.0,1,1-2 Year,No,2630.0,154.0,94,0
95764,Male,35,1,50.0,0,1-2 Year,Yes,25414.0,152.0,195,0
125678,Male,32,1,0.0,0,1-2 Year,No,2630.0,122.0,196,0
367736,Female,37,1,28.0,1,1-2 Year,No,2630.0,122.0,216,0
93644,Female,23,1,28.0,1,< 1 Year,No,41863.0,152.0,107,0
10330,Male,26,1,37.0,0,< 1 Year,Yes,30260.0,152.0,69,0
312220,Female,58,1,28.0,0,1-2 Year,Yes,59468.0,124.0,273,0
127059,Male,70,1,28.0,1,1-2 Year,No,22415.0,26.0,147,0
1429,Female,55,1,28.0,0,> 2 Years,Yes,42059.0,24.0,45,1
31776,Female,62,1,3.0,0,1-2 Year,Yes,2630.0,4.0,155,0
31597,Female,24,1,11.0,1,< 1 Year,No,20088.0,152.0,192,0
198515,Female,48,1,28.0,0,1-2 Year,Yes,2630.0,124.0,193,0
50795,Female,64,1,28.0,0,> 2 Years,Yes,51159.0,26.0,131,0
83719,Male,54,1,28.0,0,1-2 Year,Yes,25041.0,26.0,187,0
165747,Female,31,1,12.0,0,< 1 Year,Yes,2630.0,152.0,258,0
321583,Male,72,1,11.0,0,1-2 Year,Yes,31656.0,120.0,87,0
274416,Male,57,1,11.0,0,1-2 Year,Yes,26027.0,120.0,179,0
175422,Female,24,1,30.0,1,< 1 Year,No,30916.0,152.0,296,0
326576,Female,24,1,46.0,1,< 1 Year,No,28003.0,152.0,18,0
200098,Male,24,1,45.0,0,1-2 Year,Yes,17411.0,154.0,110,0
43087,Male,23,1,8.0,1,< 1 Year,No,2630.0,152.0,255,0
181013,Male,59,1,28.0,1,1-2 Year,No,2630.0,124.0,282,0
218100,Female,23,1,8.0,1,< 1 Year,No,52117.0,152.0,236,0
340715,Male,53,1,19.0,0,1-2 Year,Yes,31782.0,26.0,216,0
380435,Female,22,1,12.0,1,< 1 Year,No,38589.0,152.0,34,0
327313,Male,77,1,28.0,0,1-2 Year,Yes,42764.0,122.0,298,0
233398,Male,36,1,23.0,0,1-2 Year,Yes,30882.0,155.0,262,1
184252,Male,29,1,28.0,0,< 1 Year,Yes,27864.0,154.0,39,0
122949,Female,25,1,13.0,0,< 1 Year,Yes,28260.0,152.0,161,0
287424,Female,53,1,28.0,0,1-2 Year,Yes,26651.0,26.0,24,0
199550,Male,67,1,15.0,1,1-2 Year,No,37951.0,26.0,163,0
217756,Female,29,1,41.0,1,< 1 Year,No,28057.0,152.0,108,0
317209,Female,23,1,28.0,1,< 1 Year,No,74878.0,152.0,76,0
281492,Female,67,1,28.0,0,1-2 Year,Yes,38561.0,26.0,244,1
27945,Female,25,1,35.0,1,< 1 Year,No,35190.0,152.0,59,0
140922,Female,21,1,35.0,0,< 1 Year,Yes,21013.0,160.0,271,0
257415,Female,31,1,27.0,0,< 1 Year,Yes,2630.0,160.0,239,0
375684,Male,28,1,50.0,0,< 1 Year,Yes,23620.0,152.0,152,0
89278,Male,40,1,28.0,1,1-2 Year,No,40787.0,26.0,254,0
321573,Female,24,1,27.0,0,< 1 Year,Yes,23590.0,152.0,101,0
196504,Male,20,1,13.0,0,< 1 Year,Yes,21832.0,160.0,42,0
340615,Female,44,1,28.0,1,1-2 Year,No,49248.0,124.0,299,0
112485,Male,41,1,26.0,0,1-2 Year,Yes,36840.0,154.0,89,0
33893,Male,48,1,18.0,1,1-2 Year,No,29229.0,124.0,253,0
376808,Male,25,1,9.0,0,< 1 Year,No,26333.0,152.0,266,0
344740,Male,32,1,21.0,1,< 1 Year,No,2630.0,160.0,14,0
201591,Female,39,1,6.0,0,1-2 Year,No,19522.0,157.0,254,0
317985,Female,54,1,20.0,1,1-2 Year,No,2630.0,124.0,49,0
50160,Male,23,1,8.0,1,< 1 Year,No,37473.0,160.0,221,0
116654,Female,28,1,28.0,0,< 1 Year,Yes,28114.0,124.0,286,0
364124,Male,47,1,8.0,0,1-2 Year,Yes,2630.0,30.0,215,0
114932,Male,59,1,23.0,1,1-2 Year,No,2630.0,26.0,45,0
281175,Male,23,1,8.0,1,< 1 Year,No,44657.0,151.0,30,0
301724,Male,50,1,50.0,1,1-2 Year,No,43651.0,122.0,92,0
179188,Female,23,1,11.0,1,< 1 Year,No,36185.0,152.0,281,0
11956,Female,79,1,28.0,0,1-2 Year,Yes,31901.0,122.0,146,0
121740,Female,32,1,41.0,0,< 1 Year,Yes,37363.0,152.0,270,0
367233,Female,24,1,3.0,0,< 1 Year,Yes,26881.0,152.0,270,0
32788,Male,28,1,15.0,1,< 1 Year,No,26203.0,152.0,146,0
236893,Female,23,1,15.0,1,< 1 Year,No,45686.0,152.0,232,0
351081,Male,30,1,30.0,0,1-2 Year,Yes,2630.0,156.0,230,0
212032,Female,25,1,25.0,1,< 1 Year,No,29808.0,152.0,168,0
304159,Female,47,1,28.0,0,1-2 Year,Yes,62346.0,26.0,52,1
330202,Female,23,1,8.0,1,< 1 Year,No,36428.0,152.0,197,0
72190,Male,42,1,45.0,0,1-2 Year,Yes,22462.0,124.0,136,0
103689,Female,66,1,28.0,0,1-2 Year,No,57723.0,122.0,218,0
376254,Female,28,1,35.0,0,< 1 Year,Yes,30489.0,26.0,292,1
199937,Female,75,1,28.0,1,1-2 Year,No,64588.0,26.0,139,0
142571,Male,46,1,31.0,0,> 2 Years,Yes,2630.0,124.0,263,1
86600,Male,55,1,31.0,0,1-2 Year,Yes,2630.0,124.0,200,0
182182,Male,47,1,28.0,0,> 2 Years,Yes,37516.0,26.0,52,0
81200,Male,78,1,8.0,0,1-2 Year,Yes,32399.0,26.0,275,0
167296,Female,58,1,28.0,1,1-2 Year,No,51812.0,154.0,75,0
18214,Male,63,1,28.0,0,> 2 Years,Yes,40300.0,26.0,216,0
219321,Female,74,1,28.0,0,> 2 Years,Yes,51430.0,26.0,197,0
316282,Male,57,1,28.0,0,1-2 Year,Yes,33784.0,122.0,298,1
80094,Female,42,1,41.0,0,1-2 Year,Yes,27136.0,106.0,13,0
140753,Female,75,1,28.0,0,1-2 Year,Yes,36975.0,124.0,125,0
24042,Male,38,1,28.0,0,1-2 Year,Yes,36352.0,124.0,39,0
217217,Male,35,1,29.0,0,1-2 Year,Yes,2630.0,156.0,81,0
192199,Male,32,1,37.0,0,1-2 Year,Yes,30425.0,124.0,185,1
353467,Female,24,1,8.0,1,< 1 Year,No,43677.0,152.0,16,0
15933,Male,33,1,5.0,1,< 1 Year,No,31301.0,152.0,63,0
350929,Female,39,1,30.0,0,1-2 Year,Yes,29555.0,124.0,248,1
332541,Female,68,1,3.0,0,1-2 Year,Yes,159243.0,26.0,177,0
31596,Male,26,1,24.0,1,< 1 Year,No,2630.0,152.0,152,0
190207,Female,47,1,22.0,0,> 2 Years,Yes,38146.0,124.0,228,0
251816,Female,63,1,28.0,1,1-2 Year,No,52137.0,26.0,245,0
324348,Male,40,1,6.0,0,1-2 Year,Yes,26516.0,124.0,91,1
380483,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,156.0,38,0
115238,Male,24,1,8.0,1,< 1 Year,No,38365.0,152.0,176,0
87161,Male,45,1,28.0,0,1-2 Year,Yes,39167.0,26.0,220,0
351866,Male,29,1,23.0,1,< 1 Year,No,2630.0,152.0,169,0
272162,Male,61,1,29.0,1,1-2 Year,No,56485.0,135.0,242,0
33114,Female,50,1,41.0,1,1-2 Year,No,29405.0,26.0,239,0
222889,Female,22,1,29.0,1,< 1 Year,No,23207.0,152.0,241,0
221142,Male,47,1,19.0,0,1-2 Year,Yes,24714.0,124.0,41,0
78647,Male,33,1,28.0,1,1-2 Year,No,38553.0,157.0,98,0
158131,Male,60,1,28.0,0,1-2 Year,Yes,34488.0,26.0,237,1
306639,Male,29,1,18.0,1,< 1 Year,No,28535.0,152.0,186,0
166137,Female,72,1,28.0,0,1-2 Year,Yes,62778.0,124.0,73,0
291253,Male,42,1,0.0,0,1-2 Year,Yes,2630.0,124.0,46,0
256746,Female,75,1,7.0,1,1-2 Year,No,2630.0,124.0,139,0
256924,Male,51,1,48.0,1,1-2 Year,No,2630.0,122.0,112,0
86969,Male,71,1,39.0,1,1-2 Year,No,43005.0,124.0,219,0
126664,Male,38,1,28.0,0,1-2 Year,Yes,34400.0,122.0,200,0
225936,Female,62,1,28.0,0,1-2 Year,Yes,40746.0,122.0,91,1
283655,Male,35,1,11.0,0,1-2 Year,Yes,25927.0,26.0,158,0
358523,Male,23,1,7.0,1,< 1 Year,No,38636.0,152.0,70,0
174757,Male,39,1,28.0,0,1-2 Year,Yes,51125.0,26.0,13,0
228588,Female,24,1,28.0,1,< 1 Year,No,28182.0,152.0,158,0
350295,Male,31,1,28.0,0,< 1 Year,Yes,102744.0,154.0,229,1
82084,Male,60,1,28.0,0,> 2 Years,Yes,38475.0,26.0,172,0
151916,Male,40,1,8.0,0,1-2 Year,Yes,25656.0,8.0,154,1
80471,Male,60,1,28.0,0,> 2 Years,Yes,41576.0,26.0,168,1
226361,Male,51,1,8.0,1,1-2 Year,No,74417.0,124.0,106,0
179077,Male,70,1,8.0,0,1-2 Year,Yes,37952.0,124.0,52,1
267408,Female,22,1,8.0,0,< 1 Year,Yes,2630.0,152.0,122,0
205727,Male,23,1,8.0,1,< 1 Year,No,38634.0,152.0,40,0
322918,Male,26,1,28.0,1,< 1 Year,No,37938.0,152.0,25,0
46084,Female,26,1,18.0,1,< 1 Year,No,36595.0,152.0,117,0
107329,Female,21,1,8.0,1,< 1 Year,No,45257.0,160.0,254,0
352134,Male,24,1,27.0,1,< 1 Year,No,32560.0,152.0,120,0
220851,Male,37,1,28.0,0,1-2 Year,Yes,45878.0,122.0,298,0
282423,Male,28,1,3.0,1,< 1 Year,No,2630.0,155.0,54,0
37815,Female,49,1,28.0,0,1-2 Year,Yes,37817.0,124.0,37,0
134368,Female,32,1,28.0,1,< 1 Year,No,25491.0,152.0,116,0
214208,Male,77,1,8.0,1,1-2 Year,No,2630.0,26.0,80,0
315725,Male,46,1,8.0,0,1-2 Year,Yes,45974.0,26.0,257,1
51221,Female,22,1,36.0,0,< 1 Year,No,44702.0,152.0,129,0
363672,Male,63,1,28.0,0,1-2 Year,Yes,68903.0,124.0,129,0
223043,Male,52,1,41.0,0,1-2 Year,Yes,34013.0,152.0,135,0
266289,Male,38,1,21.0,0,1-2 Year,Yes,2630.0,157.0,276,0
88902,Female,54,1,28.0,0,1-2 Year,Yes,30820.0,26.0,149,0
239840,Female,23,1,36.0,1,< 1 Year,No,59158.0,152.0,66,0
293070,Female,48,1,34.0,0,1-2 Year,Yes,37161.0,26.0,159,0
356470,Female,26,1,11.0,1,< 1 Year,No,39095.0,152.0,277,0
352207,Male,44,1,47.0,0,1-2 Year,Yes,63243.0,26.0,253,1
299038,Male,66,1,28.0,0,1-2 Year,No,41444.0,124.0,251,0
276056,Male,23,1,47.0,1,< 1 Year,No,39308.0,152.0,131,0
9719,Female,24,1,50.0,1,< 1 Year,No,37814.0,152.0,257,0
253892,Female,25,1,15.0,0,< 1 Year,No,29342.0,152.0,46,0
83305,Male,28,1,37.0,0,< 1 Year,No,27886.0,152.0,195,0
199147,Male,23,1,50.0,1,< 1 Year,No,38014.0,152.0,93,0
245179,Male,49,1,14.0,0,1-2 Year,Yes,28392.0,124.0,179,0
374023,Male,23,1,25.0,1,< 1 Year,No,28150.0,151.0,230,0
285816,Female,25,1,29.0,1,< 1 Year,No,42557.0,152.0,170,0
44608,Male,42,1,24.0,1,1-2 Year,No,29271.0,26.0,297,0
91824,Female,42,1,11.0,1,1-2 Year,No,2630.0,26.0,90,0
367181,Female,27,1,29.0,1,< 1 Year,No,40502.0,152.0,18,0
349081,Female,41,1,28.0,1,1-2 Year,Yes,2630.0,124.0,45,0
290129,Male,79,1,18.0,0,1-2 Year,Yes,31471.0,124.0,109,0
309411,Male,44,1,28.0,1,1-2 Year,No,36304.0,124.0,25,0
141142,Male,22,1,3.0,1,< 1 Year,Yes,33009.0,152.0,218,0
68838,Male,50,1,46.0,0,1-2 Year,Yes,21184.0,124.0,81,0
90381,Female,41,1,41.0,0,1-2 Year,Yes,2630.0,156.0,158,0
64736,Female,44,1,50.0,0,1-2 Year,Yes,35720.0,8.0,94,0
49816,Female,21,1,41.0,1,< 1 Year,No,29811.0,152.0,294,0
371943,Male,28,1,28.0,0,1-2 Year,No,34351.0,124.0,293,0
165890,Male,63,1,46.0,0,1-2 Year,Yes,34460.0,124.0,213,0
359064,Male,41,1,10.0,0,> 2 Years,Yes,22100.0,26.0,165,0
293971,Male,23,1,2.0,0,< 1 Year,Yes,36248.0,152.0,27,0
162458,Female,23,1,18.0,1,< 1 Year,No,28541.0,152.0,272,0
31590,Female,44,1,8.0,0,1-2 Year,Yes,2630.0,26.0,112,0
167464,Male,39,1,36.0,1,1-2 Year,No,2630.0,124.0,37,0
269737,Male,23,1,7.0,1,< 1 Year,No,2630.0,152.0,142,0
256294,Male,58,1,28.0,0,1-2 Year,Yes,58709.0,124.0,16,0
186669,Male,49,1,28.0,1,1-2 Year,No,38446.0,125.0,264,0
12497,Male,21,1,11.0,0,< 1 Year,Yes,41297.0,156.0,131,1
231711,Female,67,1,28.0,1,1-2 Year,No,30456.0,26.0,250,0
333773,Female,37,1,28.0,0,1-2 Year,Yes,28005.0,154.0,135,1
53787,Female,41,1,28.0,0,1-2 Year,Yes,76447.0,26.0,265,0
75219,Male,50,1,28.0,0,1-2 Year,Yes,2630.0,122.0,260,1
301700,Female,39,1,0.0,0,1-2 Year,Yes,2630.0,26.0,169,0
21433,Male,57,1,28.0,0,> 2 Years,Yes,24286.0,157.0,73,0
259235,Female,48,1,33.0,0,1-2 Year,No,2630.0,157.0,186,0
112494,Male,34,1,29.0,0,1-2 Year,Yes,30707.0,163.0,107,0
373149,Male,66,1,29.0,1,1-2 Year,No,2630.0,26.0,102,0
53458,Male,23,1,29.0,1,< 1 Year,Yes,2630.0,160.0,77,0
264812,Male,25,1,29.0,1,< 1 Year,No,37635.0,152.0,298,0
107238,Male,33,1,8.0,0,1-2 Year,No,38341.0,124.0,234,0
143718,Male,42,1,50.0,1,1-2 Year,No,39164.0,152.0,245,0
160553,Female,26,1,8.0,0,< 1 Year,Yes,35251.0,152.0,111,0
341898,Male,70,1,27.0,1,1-2 Year,No,48621.0,124.0,100,0
47931,Male,38,1,28.0,0,1-2 Year,Yes,42787.0,122.0,32,0
369846,Male,30,1,36.0,1,< 1 Year,No,31437.0,152.0,120,0
14323,Female,39,1,36.0,0,1-2 Year,Yes,2630.0,156.0,246,0
96915,Male,25,1,8.0,0,< 1 Year,No,68680.0,160.0,39,0
18850,Male,23,1,46.0,1,< 1 Year,No,19125.0,152.0,241,0
5304,Male,23,1,29.0,1,< 1 Year,No,29848.0,152.0,207,0
219679,Male,23,1,11.0,1,< 1 Year,No,2630.0,152.0,272,0
92491,Male,41,1,28.0,0,1-2 Year,Yes,41284.0,60.0,142,0
46100,Male,29,1,3.0,1,< 1 Year,No,15520.0,152.0,139,0
318731,Male,51,1,28.0,1,1-2 Year,No,39687.0,124.0,294,0
48214,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,55.0,264,1
295028,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,271,1
311764,Male,40,1,28.0,0,1-2 Year,Yes,50748.0,26.0,117,0
186137,Female,28,1,41.0,0,< 1 Year,Yes,2630.0,156.0,33,0
274427,Female,41,1,28.0,1,1-2 Year,No,30540.0,124.0,122,0
144746,Male,42,1,8.0,0,1-2 Year,Yes,47603.0,26.0,45,0
225042,Female,23,1,21.0,1,< 1 Year,No,29683.0,152.0,194,0
352369,Male,73,1,8.0,1,1-2 Year,No,64114.0,124.0,57,0
54310,Male,58,1,28.0,0,> 2 Years,Yes,47488.0,26.0,163,0
156361,Female,22,1,28.0,0,< 1 Year,Yes,48849.0,152.0,70,1
329512,Male,22,1,33.0,1,< 1 Year,No,38012.0,152.0,212,0
20994,Male,46,1,29.0,0,1-2 Year,Yes,27618.0,26.0,235,1
202891,Female,24,1,28.0,1,< 1 Year,No,49484.0,152.0,276,0
168491,Male,53,1,11.0,0,1-2 Year,No,28097.0,124.0,218,0
158768,Male,23,1,36.0,0,< 1 Year,Yes,40403.0,152.0,146,0
372072,Female,22,1,28.0,0,< 1 Year,Yes,41563.0,155.0,289,0
82529,Male,33,1,8.0,0,1-2 Year,Yes,2630.0,156.0,263,0
114033,Male,67,1,28.0,0,1-2 Year,Yes,38947.0,30.0,87,0
60473,Male,29,1,45.0,1,< 1 Year,No,2630.0,152.0,96,0
124925,Male,48,1,28.0,0,1-2 Year,Yes,41072.0,124.0,159,0
28082,Female,26,1,3.0,1,< 1 Year,Yes,2630.0,152.0,245,0
250775,Female,49,1,28.0,0,1-2 Year,Yes,36386.0,26.0,178,0
200587,Male,25,1,3.0,1,< 1 Year,No,2630.0,152.0,198,0
273692,Female,25,1,15.0,0,< 1 Year,Yes,22622.0,152.0,107,0
161698,Male,42,1,28.0,0,1-2 Year,No,33173.0,124.0,187,0
121434,Female,37,1,27.0,0,1-2 Year,No,37721.0,152.0,174,0
306816,Female,69,1,43.0,1,1-2 Year,No,2630.0,160.0,155,0
117845,Male,55,1,28.0,0,1-2 Year,Yes,52016.0,26.0,242,0
90756,Male,45,1,28.0,1,1-2 Year,No,24622.0,26.0,174,0
271441,Female,20,1,50.0,0,< 1 Year,No,29775.0,160.0,100,0
292338,Male,40,1,28.0,0,1-2 Year,Yes,41760.0,124.0,230,0
297138,Male,46,1,52.0,0,1-2 Year,Yes,2630.0,26.0,168,0
16710,Male,46,1,8.0,1,1-2 Year,Yes,2630.0,26.0,84,0
334231,Male,50,1,28.0,0,1-2 Year,Yes,33995.0,55.0,262,1
62890,Female,56,1,31.0,1,1-2 Year,Yes,2630.0,9.0,68,0
48339,Female,45,1,18.0,1,1-2 Year,No,37367.0,26.0,39,0
11280,Female,39,1,41.0,0,1-2 Year,Yes,2630.0,122.0,116,0
340912,Male,47,1,30.0,0,1-2 Year,Yes,25728.0,124.0,35,0
